koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
0.4130,0,0,0,0,0.0000,0.0000,0.4822,0.2103,3.6612856,12.7799730,17.60,1,1014,1,0.67410,284.239900,41.819042,15.673,16.728,15.649,15.220,,12.239,11.648,11.383,0.248,18.949314000,41.81855000,-0.50000,-1.80000,-6.000000e-05,3.500000e-05,-0.3000,-0.1000,0.3000,-1.9000,-1.2000,2.2000
,1,0,0,0,0.0000,0.0000,0.3164,0.2807,7.0106645,8.6891710,8.30,1,3,1,,286.676970,41.826874,13.845,14.248,13.789,13.671,,13.359,13.132,13.126,0.218,19.111784000,41.82671000,-0.52000,-0.60000,3.700000e-04,-1.200000e-04,1.5300,-1.6000,2.2100,2.3300,-2.8300,3.6700
0.9930,0,0,0,0,0.0000,0.0000,0.2434,0.4341,3.3067120,9.7730580,13.90,2,30,1,0.89700,289.707030,41.843540,15.857,16.451,15.810,15.602,15.515,14.542,14.064,14.056,0.855,19.313792000,41.84349000,-0.40000,-0.20000,2.500000e-04,8.000000e-05,-0.2000,0.0100,0.2000,-0.1400,-0.0600,0.1500
0.0000,1,0,0,0,0.0000,0.0000,0.1646,0.5508,3.5246925,7.4562110,15.50,1,962,1,0.08420,290.185210,41.867222,12.763,13.450,12.713,12.469,12.351,11.329,10.938,10.805,0.302,19.345710000,41.86722000,1.20000,-0.01000,-2.800000e-05,5.000000e-06,0.0200,-0.1600,0.1600,0.3300,0.0900,0.3500
0.0000,0,0,0,1,0.0000,0.0000,0.2998,0.3069,3.3534200,7.8936915,9.30,1,603,1,0.80730,291.600770,41.830639,13.386,13.766,13.349,13.224,13.169,12.320,12.059,11.967,0.795,19.440057000,41.83075000,0.20000,0.40000,-2.000000e-06,-1.000000e-05,-0.3900,0.1600,0.4200,-0.3500,0.1200,0.3700
0.0000,1,0,0,0,0.0000,0.0000,0.2868,0.3588,386.1952500,4295.0170000,1582.90,1,860,2,-1.00000,291.992980,41.884125,12.723,13.114,12.666,12.555,,11.340,11.058,11.000,0.000,19.466196789,41.88410137,-0.07280,-0.08870,1.400000e-03,1.000000e-04,-0.1480,-0.0220,0.1500,-0.1990,-0.0790,0.2140
0.0000,0,1,0,0,0.0000,0.0000,0.3264,0.2530,512.8668000,5622.3394000,904.80,1,599,1,-1.00000,297.137760,42.680000,13.451,13.712,13.402,13.339,13.285,12.431,12.157,12.066,0.000,19.809180939,42.67996968,-0.12151,-0.10914,0.000000e+00,-3.000000e-03,-0.0070,0.0070,0.0100,-0.0310,-0.1530,0.1560
0.0000,0,1,0,0,0.0000,0.0000,0.2787,0.3719,2100.6680000,8574.4740000,1951.80,1,74,1,0.91170,283.012120,42.721272,11.511,12.030,11.547,,,9.935,9.604,9.533,0.000,18.867478476,42.72138559,0.14190,0.41250,2.400000e-03,7.000000e-04,0.0300,0.1200,0.1300,0.5100,0.3400,0.6100
0.0000,0,1,0,0,0.0000,0.0000,0.3052,0.3236,266.5393000,2369.1526000,560.00,1,963,1,0.99980,283.169010,42.792114,11.766,12.023,11.751,,,10.584,10.352,10.293,0.000,18.877934952,42.79212938,0.00997,0.05897,3.000000e-04,2.200000e-03,-0.0070,-0.0400,0.0410,0.0820,-0.0100,0.0830
,1,0,0,0,0.0000,0.0000,0.3380,0.3292,5.6099090,7.7024612,9.80,1,164,1,,286.618960,42.778561,16.670,18.544,17.211,15.867,15.216,13.742,13.111,12.883,0.629,19.107935000,42.77872000,0.10000,0.60000,-5.000000e-04,0.000000e+00,1.9400,-4.4000,4.8100,1.5000,-4.2900,4.5500
0.0000,1,0,0,1,0.0000,0.0000,0.2434,0.4341,3.5651290,12.9379140,54.00,1,2368,1,0.99650,291.283110,42.741859,15.524,16.125,15.441,15.267,15.165,14.154,13.735,13.750,0.000,19.418837000,42.74162000,-1.42000,-0.85000,1.270000e-04,1.470000e-04,-2.7700,-1.3400,3.0800,-2.5500,-1.2400,2.8300
0.0000,1,0,1,1,0.0000,0.0000,0.3036,0.3098,4.3214010,8.4989710,12.40,1,2368,1,0.32470,291.657590,42.729649,13.379,13.763,13.325,13.215,13.179,12.312,12.006,11.971,0.003,19.443798000,42.72931000,-1.60000,-1.23000,2.400000e-05,2.400000e-05,-0.6600,-2.9600,3.0300,-0.7100,-2.9000,3.0000
0.0000,0,1,0,0,0.0000,0.0000,0.2291,0.4603,1601.0653000,9375.4880000,1143.60,1,0,1,-1.00000,291.708280,42.797001,15.213,15.888,15.152,14.923,14.778,13.829,13.436,13.279,0.000,19.447218978,42.79703896,0.01103,0.14024,1.000000e-03,-6.000000e-03,0.0010,0.0020,0.0020,0.0760,0.0350,0.0840
0.0000,1,0,1,1,0.0000,0.0000,0.2868,0.3588,3.5854812,9.2627840,18.70,1,2363,1,-1.00000,291.743350,42.769482,15.328,15.821,15.249,15.116,15.054,14.105,13.748,13.702,,,,,,,,-0.4800,1.0200,1.1300,-0.6900,0.8900,1.1200
0.5320,0,0,0,0,0.0000,0.0000,0.2889,0.3511,3.2430632,7.1571650,6.90,1,282,1,0.63490,289.203310,44.505138,13.922,14.351,13.868,13.739,13.693,12.811,12.517,12.466,0.996,19.280222000,44.50515000,0.10000,0.00000,5.000000e-06,-1.000000e-06,-2.7000,-0.3000,2.7000,-2.6000,-0.3000,2.6000
0.0000,0,1,0,0,0.0000,0.0000,0.2676,0.3928,1478.9286000,9167.0760000,2025.20,1,0,1,-1.00000,296.438540,43.965961,15.488,16.047,15.445,15.248,15.164,14.206,13.894,13.711,,19.762568381,43.96599346,-0.03570,0.12050,,-3.130000e-01,-0.0560,0.0690,0.0890,0.0590,-0.0770,0.0970
0.2760,0,1,0,0,0.0000,0.0000,0.3124,0.2859,718.5804400,10464.1020000,2493.30,1,751,1,0.00710,296.555940,43.967758,12.450,12.720,12.405,12.334,12.331,11.522,11.297,11.237,0.000,19.770396919,43.96776932,0.00853,0.03354,-4.400000e-03,2.200000e-03,0.0080,0.0000,0.0080,0.0530,0.0890,0.1040
0.9870,0,0,0,0,0.0000,0.0000,0.2826,0.3729,3.5830941,8.1828450,8.80,1,32,1,0.06740,297.468570,43.982010,14.908,15.438,14.866,14.681,14.609,13.716,13.344,13.305,0.366,19.831188000,43.98188000,-1.90000,-0.50000,2.800000e-04,6.000000e-05,0.9200,-1.1000,1.4300,1.0400,-1.1000,1.5200
0.3580,0,0,0,0,0.0000,0.0000,0.1496,0.5746,4.2939260,8.1440320,12.00,1,10,1,0.68180,298.700010,43.976490,14.784,15.607,14.731,14.431,14.265,13.160,12.655,12.572,0.014,19.913308000,43.97616000,-1.04000,-1.20000,6.200000e-04,5.800000e-04,-0.1000,1.9500,1.9500,0.1000,2.2000,2.2000
,1,0,0,0,0.0000,0.0000,0.3051,0.2833,10.3399100,8.7783800,9.90,1,1288,1,,299.276120,43.936829,13.835,14.191,13.819,13.683,13.655,12.850,12.590,12.561,0.022,19.951701000,43.93675000,-1.60000,-0.30000,6.100000e-05,5.000000e-06,0.0400,0.5100,0.5100,-0.0400,0.5300,0.5300
,1,0,1,0,0.0000,0.0000,0.3021,0.3256,8.4036030,14.1425510,8.00,1,2656,1,,299.482060,43.916603,11.626,12.198,11.575,11.381,,11.896,11.647,11.543,0.000,19.965271000,43.91839000,-7.70000,6.43000,1.890000e-04,-2.030000e-04,-4.1910,8.6750,9.6340,-4.3000,8.5590,9.5780
0.0000,0,1,0,0,0.0000,0.0000,0.2918,0.3434,1911.9669000,14268.9420000,3250.00,1,378,1,-1.00000,300.773100,43.962132,13.232,13.712,13.186,13.026,12.945,12.068,11.759,11.676,0.000,20.051552047,43.96211779,0.46824,-0.04396,3.200000e-02,-1.100000e-02,-0.0380,0.0010,0.0380,0.0750,-0.0720,0.1040
0.0000,0,1,0,0,0.0000,0.0000,0.2360,0.4473,3436.6924000,11994.6420000,3272.40,1,27,1,0.00000,300.833070,43.962311,12.479,13.136,12.442,12.198,12.043,11.018,10.554,10.474,0.000,20.055540172,43.96230754,0.05722,-0.00887,-7.000000e-03,2.000000e-03,-0.0460,0.0060,0.0470,-0.0020,-0.0550,0.0550
0.0030,0,1,0,0,0.0000,0.0000,0.3297,0.2724,354.3169600,4705.1978000,1412.40,1,538,1,0.16840,289.231570,45.164322,11.211,11.423,11.140,11.106,11.116,10.337,10.209,10.157,,19.282106883,45.16441759,0.06030,0.35130,6.000000e-05,,-0.0200,0.0200,0.0200,0.0200,0.3200,0.3300
0.0000,0,1,0,0,0.0000,0.0000,0.2889,0.3511,550.6466700,2901.1040000,982.30,1,82,1,0.04520,289.536680,45.105141,14.524,14.981,14.452,14.328,14.214,13.325,13.015,12.940,0.000,19.302442887,45.10512813,-0.09200,-0.04270,-1.000000e-03,1.000000e-03,0.0050,0.0050,0.0070,-0.0920,-0.0780,0.1210
0.0000,0,1,0,0,0.0000,0.0000,0.2889,0.3511,1797.2623000,20769.8790000,742.80,1,0,1,-1.00000,289.745150,45.187160,15.187,15.695,15.141,14.969,14.881,14.004,13.623,13.585,,19.316342948,45.18718717,-0.04004,0.09782,,-1.000000e-01,0.0610,0.0540,0.0820,-0.0070,-0.0500,0.0500
0.9810,0,0,0,0,0.0000,0.0000,0.3020,0.3190,3.8921213,8.8277600,10.30,1,267,1,0.48750,290.212550,45.134991,14.541,14.958,14.492,14.362,14.307,13.418,13.150,13.137,0.001,19.347530000,45.13427000,1.00000,-2.60000,-9.000000e-05,2.500000e-04,-0.2200,1.4900,1.5000,-0.1800,1.4700,1.4800
0.0000,0,1,0,1,0.0000,0.0000,0.3189,0.2740,4.3426085,9.5124980,14.40,1,892,1,0.49120,293.821750,45.107750,12.491,12.703,12.420,12.395,12.382,11.623,11.400,11.370,0.000,19.588077000,45.10838000,-1.51000,2.28000,2.600000e-05,-4.000000e-05,-1.1900,1.8000,2.1600,-1.1400,1.9000,2.1900
0.0000,0,1,0,0,0.0000,0.0000,0.3023,0.3153,3802.5640000,17207.5590000,6579.30,1,168,1,0.63020,298.448550,45.104176,12.121,12.859,12.200,,,10.934,10.653,10.611,0.000,19.896568807,45.10417316,-0.04930,-0.01024,4.000000e-03,9.000000e-03,0.0130,-0.0010,0.0130,0.0240,0.0140,0.0280
0.0000,0,1,0,0,0.0000,0.0000,0.2865,0.3556,953.5132000,5044.0280000,308.50,1,389,1,0.00000,285.662600,45.217720,13.681,14.166,13.667,13.474,13.409,12.530,12.081,11.997,0.000,19.044173525,45.21778548,0.00860,0.23570,-1.000000e-04,0.000000e+00,-0.0020,-0.0030,0.0040,-0.0100,0.1890,0.1890
0.0000,0,1,0,0,0.0000,0.0000,0.2676,0.3928,1053.7365000,10896.9610000,368.80,1,848,1,-1.00000,286.789520,45.271381,14.932,15.444,14.872,14.713,14.680,13.673,13.332,13.284,0.000,19.119303677,45.27138798,0.06370,0.02870,-1.000000e-02,0.000000e+00,0.0030,-0.0030,0.0050,-0.0030,0.0140,0.0140
,0,0,0,0,,,,,5.2727070,7.1179800,,1,57,1,,291.928960,45.231838,15.365,15.958,15.346,15.111,14.973,14.008,13.580,13.434,0.563,19.461908000,45.23209000,-0.90000,0.90000,1.300000e-04,-2.600000e-04,1.2100,0.8000,1.5000,0.9400,2.5000,2.7000
0.0000,1,0,0,0,0.0000,0.0000,0.0443,0.7181,1894.6132000,15275.1260000,3072.50,1,0,1,-1.00000,286.819270,46.664780,14.117,15.341,14.131,13.592,13.267,12.019,11.399,11.235,,19.121281724,46.66468251,-0.08436,-0.35097,,9.000000e-02,0.0080,-0.0680,0.0690,-0.1500,-0.3620,0.3920
,0,0,0,0,0.0000,0.0000,0.2747,0.3829,7.1863000,9.7429450,8.60,1,5,1,,287.026150,46.686291,14.713,15.226,14.661,14.493,14.414,13.503,13.072,13.017,0.032,19.135119000,46.68670000,1.60000,1.50000,-3.400000e-04,-3.400000e-04,-1.1300,0.8000,1.3800,-1.1300,0.8000,1.3700
0.9330,0,0,0,0,0.0000,0.0000,0.2329,0.4554,4.2264750,7.8807630,9.00,1,92,1,0.00830,294.293640,46.629501,14.750,15.322,14.684,14.505,14.382,13.454,13.048,12.934,0.002,19.619678000,46.62948000,3.80000,-0.10000,-3.800000e-04,-4.000000e-05,0.4700,-1.0000,1.1000,0.4900,-1.0000,1.1000
,0,0,1,0,0.0000,0.0000,0.1877,0.5253,5.6486810,7.9241037,8.80,1,134,1,,298.054900,46.633461,15.223,15.973,15.153,14.902,14.776,13.667,13.242,13.198,0.971,19.870307000,46.63330000,-0.70000,-0.60000,2.000000e-05,-1.000000e-05,1.2100,0.0100,1.2100,0.5800,-0.4000,0.7000
0.0000,0,1,0,0,0.0000,0.0000,0.3264,0.2530,180.6503600,2191.3906000,520.30,1,787,1,0.00000,298.592380,46.690529,13.549,13.818,13.517,13.433,13.399,12.706,12.535,12.471,,19.906157081,46.69051595,-0.05996,-0.05059,,0.000000e+00,0.0010,-0.0040,0.0040,-0.1050,0.0020,0.1050
0.0000,0,0,1,1,0.0000,0.0000,0.2889,0.3511,4.4158640,10.7901040,14.50,1,128,1,0.21520,298.735020,46.699791,15.790,16.287,15.742,15.576,15.502,14.571,14.267,14.259,0.000,19.915603000,46.70085000,-2.40000,3.80000,8.300000e-04,-1.210000e-03,1.1400,-1.9700,2.2800,1.2700,-2.0000,2.3700
,1,0,0,0,,,,,6.7910457,8.0142700,,1,1131,1,,299.074860,46.658920,13.806,14.148,13.771,13.660,13.621,12.769,12.622,12.506,0.031,19.938274000,46.65874000,-1.90000,-0.60000,6.900000e-05,3.100000e-05,0.3400,0.2800,0.4400,0.4000,0.4200,0.5800
0.0000,0,1,0,0,0.0000,0.0000,0.3029,0.3026,3393.0452000,24443.0720000,5742.00,1,269,1,-1.00000,282.699770,46.717018,13.038,13.385,12.989,12.889,12.838,11.929,11.643,11.571,0.000,18.846650536,46.71705462,-0.02829,0.12462,-5.500000e-03,4.000000e-03,0.0110,0.0000,0.0110,0.0110,0.1490,0.1490
0.0000,0,1,0,0,0.0000,0.0000,0.2801,0.2985,2292.3467000,15415.8990000,3732.80,1,1223,1,-1.00000,293.846220,48.050251,13.651,13.723,13.627,13.659,13.667,12.876,12.663,12.601,,19.589745982,48.05021275,-0.07284,-0.13410,1.000000e+00,,-0.0330,0.0080,0.0340,0.0250,-0.0740,0.0780
1.0000,0,0,0,0,,,,,7.9750724,28.8877370,,1,198,1,0.04380,293.947630,48.065254,12.920,13.649,12.873,12.609,,11.296,10.884,10.794,0.011,19.596514900,48.06525900,0.22100,0.02000,-5.700000e-05,6.600000e-05,0.0100,-0.0700,0.0700,0.0900,0.0900,0.1200
0.0000,0,1,0,0,0.0000,0.0000,0.2622,0.4035,102.1405640,904.5378000,240.10,1,730,1,0.69030,296.383480,48.044006,17.206,17.451,17.155,17.103,,,,,,19.758854159,48.04443724,-1.62970,1.55250,,8.000000e-02,3.7830,-5.8390,6.9570,0.7190,-1.3250,1.5080
,0,0,0,0,0.0000,0.0000,0.3073,0.3268,5.4195240,7.1488767,8.20,1,236,1,,298.607850,48.016022,15.457,15.982,15.416,15.232,15.127,14.198,13.802,13.696,0.035,19.907169000,48.01650000,-0.70000,1.70000,1.100000e-04,-3.600000e-04,1.0100,2.6000,2.8000,0.9500,2.2000,2.4000
0.0000,0,1,0,0,0.0000,0.0000,0.2521,0.4210,5134.9556000,24390.4240000,1496.80,1,0,1,-1.00000,299.078280,48.021969,13.564,14.068,13.515,13.347,13.264,12.368,12.040,12.020,,19.938556145,48.02196680,0.12442,-0.01153,-5.300000e-02,,0.0070,0.0000,0.0070,0.0550,0.0140,0.0570
0.0000,0,1,0,0,0.0000,0.0000,0.2676,0.3928,1752.3062000,15515.9240000,2368.60,1,190,1,-1.00000,290.614780,48.186771,14.170,14.711,14.118,13.939,13.849,12.949,12.644,12.579,0.000,19.374319775,48.18681601,0.06389,0.16565,1.500000e-03,2.200000e-03,0.0050,-0.0080,0.0090,0.0760,0.1310,0.1510
0.0000,0,1,1,1,0.0000,0.0000,0.2676,0.3928,25.5306380,140.8643000,390.80,1,940,2,-1.00000,290.688660,48.199200,14.713,15.266,14.675,14.476,14.426,13.478,13.122,13.105,,19.379255610,48.19979200,0.44300,2.13200,-9.500000e-04,,4.0700,3.8600,5.6100,3.9200,4.0700,5.6500
0.0000,0,1,0,0,0.0000,0.0000,0.2198,0.4773,31.5658590,290.1103200,337.20,1,304,1,0.00000,296.478550,48.146160,13.942,14.769,13.900,13.587,13.408,12.320,11.764,11.695,,19.765236380,48.14616360,-0.01200,0.01300,,-8.000000e-05,-0.0030,-0.0090,0.0090,0.0070,0.0270,0.0280
0.9960,0,0,0,0,0.0000,0.0000,0.0443,0.7181,7.2278220,12.7864240,11.40,1,220,4,0.96520,297.304380,48.195271,14.849,16.154,14.891,14.289,13.934,12.716,12.043,11.894,0.287,19.820289000,48.19514000,-0.14000,-0.46000,2.300000e-04,2.100000e-04,-0.0900,0.0200,0.0900,0.1300,0.0100,0.1300
0.0190,0,1,0,0,0.0000,0.0000,0.3103,0.2947,437.6632400,5666.6855000,1243.70,1,689,1,0.00000,293.680730,50.300259,13.898,14.217,13.847,13.761,13.753,12.883,12.605,12.548,0.000,19.578712547,50.30030255,-0.11910,0.15320,-7.600000e-03,3.000000e-03,0.0200,-0.0100,0.0220,-0.1180,0.1950,0.2280
0.0000,0,1,0,0,0.0000,0.0000,0.3105,0.2893,335.6880200,5275.1320000,511.40,1,2482,1,0.00000,294.350160,50.351460,13.698,13.746,13.622,13.673,,12.610,12.369,12.337,0.000,19.623344233,50.35146357,0.01150,0.01640,-2.000000e-04,-3.000000e-04,0.0000,0.0400,0.0400,0.0670,0.0530,0.0850
0.0000,0,1,0,0,0.0000,0.0000,0.3297,0.2541,4.4151664,19.4479060,154.40,1,68,1,0.99790,295.212550,50.316910,11.308,11.485,11.250,11.242,11.238,10.449,10.267,10.248,,19.680833060,50.31677700,-0.17000,-0.47900,0.000000e+00,,0.0400,0.1000,0.1100,-0.0800,-0.1400,0.1600
0.0000,0,1,0,0,0.0000,0.0000,0.2521,0.4210,4150.3090000,35453.2660000,1495.40,1,421,1,-1.00000,286.425690,50.417019,13.231,13.741,13.190,13.012,12.966,12.075,11.704,11.638,0.000,19.095042314,50.41704613,-0.12683,0.09407,2.000000e-03,-3.000000e-03,-0.0020,0.0010,0.0030,-0.0570,-0.0240,0.0620
0.0000,0,0,1,1,0.0000,0.0000,0.2396,0.4415,3.3013546,7.8041596,8.90,1,420,1,0.27670,286.427030,50.406300,15.301,15.863,15.235,15.060,14.929,14.047,13.649,13.578,0.000,19.095145000,50.40894000,0.40000,9.50000,1.000000e-05,-9.500000e-04,3.3400,7.5200,8.2000,3.6000,7.4700,8.3000
,0,0,0,1,0.0000,0.0000,0.2440,0.4440,7.4955400,7.7261925,7.80,1,406,1,,286.431370,50.401440,15.894,16.573,15.851,15.603,15.442,14.451,14.061,13.963,0.301,19.095360000,50.40147000,-2.20000,0.10000,3.200000e-04,1.000000e-05,2.3000,3.2000,3.9000,2.2000,3.3100,4.0000
0.0000,0,1,0,0,0.0000,0.0000,0.2904,0.3534,3220.0493000,26640.6680000,6499.90,1,0,1,-1.00000,291.946410,50.481960,13.878,14.351,13.831,13.675,13.616,12.714,12.429,12.372,,19.463097767,50.48198176,0.10538,0.07832,,0.000000e+00,0.0000,-0.0010,0.0010,0.0370,0.0680,0.0770
1.0000,0,0,0,0,0.0000,0.0000,0.2868,0.3588,3.7078460,8.3825260,10.40,1,61,1,0.63750,293.495640,50.480640,15.193,15.668,15.146,14.989,14.937,14.036,13.632,13.609,0.065,19.566318000,50.48026000,-2.00000,-1.40000,3.700000e-04,2.600000e-04,-0.7200,-1.2000,1.4000,-0.7700,-1.1000,1.4000
0.0000,0,1,0,0,0.0000,0.0000,0.2865,0.3556,189.8996100,2268.2866000,964.80,1,356,1,0.00710,296.375370,50.486801,15.715,16.254,15.676,15.484,15.370,14.359,13.995,13.837,0.000,19.758367960,50.48698390,0.34210,0.66200,-1.000000e-03,6.000000e-03,0.0220,-0.0380,0.0440,-0.0740,0.0560,0.0930
0.0000,0,0,1,1,0.0000,0.0000,0.1860,0.5256,8.2096850,10.9782250,15.30,2,5,2,0.99960,297.753110,41.675991,15.259,15.899,15.233,14.986,14.840,13.868,13.452,13.346,0.000,19.850353000,41.67899000,5.80000,10.80000,-4.300000e-03,-7.900000e-03,,,,,,
,1,0,0,0,0.0000,0.0000,0.2837,0.3625,5.5303120,8.7246970,10.80,2,1203,3,,293.020360,42.508835,14.808,15.339,14.761,14.580,,13.359,13.060,12.934,0.594,19.534688000,42.50869000,-0.10000,-0.50000,7.000000e-06,3.600000e-05,6.2900,2.8970,6.9300,6.3200,2.9410,6.9700
0.8910,0,0,0,0,0.0000,0.0000,0.2589,0.4639,3.3718977,8.3904330,9.10,2,209,2,0.37920,287.857730,48.774109,15.840,17.131,15.805,15.287,15.017,13.804,13.194,13.058,0.012,19.190553000,48.77477000,1.30000,2.40000,-2.700000e-04,-6.200000e-04,-0.4400,1.0500,1.1400,-0.3500,0.8100,0.8800
0.9460,0,0,0,0,0.0000,0.0000,0.2472,0.4288,2.8682158,7.3837943,10.30,4,108,4,0.49560,297.916870,46.965130,14.600,15.131,14.547,14.372,14.292,13.389,13.033,12.981,0.034,19.861108000,46.96442000,-0.60000,-2.50000,4.000000e-05,1.900000e-04,1.4000,0.3200,1.4000,1.0000,0.2300,1.0000
0.8990,0,0,0,0,0.0000,0.0000,0.2286,0.4641,3.0804346,10.4018740,12.30,2,415,2,0.94930,297.796910,39.921371,14.943,15.483,14.902,14.712,14.631,13.705,13.349,13.302,0.003,19.853196000,39.92158000,2.80000,0.80000,-2.300000e-04,-1.100000e-04,0.6100,0.1200,0.6200,0.4000,0.0000,0.4000
0.9990,0,0,0,0,0.0000,0.0000,0.4064,0.2898,3.2788918,7.9721390,11.80,4,59,3,0.09650,291.285000,40.730049,15.855,17.402,16.014,15.192,14.740,13.465,12.847,12.580,0.008,19.419035000,40.72930000,1.43000,-2.70000,-1.000000e-03,3.200000e-04,-0.1600,-0.0300,0.1600,0.0000,-0.2800,0.2800
0.0000,0,0,0,1,0.0000,0.0000,0.1530,0.5684,5.2417016,10.0420570,5.30,3,206,3,0.26260,286.635530,39.488621,13.260,14.025,13.172,12.932,12.813,11.728,11.259,11.140,0.000,19.109142000,39.48721600,4.47000,-5.05000,2.000000e-06,3.350000e-04,-0.5000,-0.8500,0.9800,6.1300,-3.3500,6.9800
0.8420,0,0,0,0,0.0000,0.0000,0.2602,0.4096,3.5918357,7.6579370,9.60,2,147,2,0.86040,295.828700,43.425491,14.915,15.399,14.869,14.708,14.616,13.777,13.462,13.373,0.098,19.721943000,43.42566000,1.10000,0.60000,-2.100000e-04,-1.600000e-04,-0.0600,0.2600,0.2700,-0.1600,0.0700,0.1800
0.0000,0,1,0,0,0.0000,0.0000,0.3423,0.2190,4110.4556000,44989.6400000,1351.50,1,0,1,-1.00000,287.176120,38.433498,12.119,12.230,12.082,12.121,12.150,11.445,11.310,11.300,,19.145073244,38.43352874,-0.06160,0.10348,,5.000000e-03,-0.0430,-0.0110,0.0450,-0.0690,0.0370,0.0780
0.0000,1,0,1,1,0.0000,0.0000,0.2889,0.3511,3.3458421,13.1978820,33.60,1,1328,1,0.67680,287.771480,38.498711,14.956,15.474,14.903,14.734,14.622,13.735,13.391,13.296,0.000,19.184899000,38.49939000,5.62000,2.45000,-3.700000e-04,-1.230000e-04,3.8800,9.6400,10.3900,3.7700,9.7800,10.4900
0.0000,0,1,0,0,0.0000,0.0000,0.3058,0.3071,540.1277000,5466.5320000,757.00,1,360,1,0.00000,289.698300,38.406609,12.084,12.399,12.033,11.948,11.934,11.086,10.842,10.762,0.000,19.313217420,38.40655605,-0.10920,-0.19420,-2.600000e-03,1.300000e-02,0.0610,-0.1600,0.1710,-0.0450,-0.0990,0.1090
0.0000,0,0,1,1,0.0000,0.0000,0.2105,0.4954,3.5199478,11.1468960,17.80,1,456,1,0.65050,290.140840,38.493809,13.498,14.264,13.449,13.169,13.002,11.965,11.469,11.382,0.000,19.342766000,38.49339000,1.78000,-1.52000,-1.550000e-04,1.200000e-05,2.2000,-0.9600,2.4000,1.9300,-0.9500,2.2000
0.0000,1,0,0,1,0.0000,0.0000,0.2434,0.4341,3.5023768,7.4813848,9.10,1,446,1,0.02370,290.166320,38.476440,15.669,16.306,15.625,15.395,15.268,14.308,13.887,13.783,0.000,19.344345000,38.47540000,-3.20000,-3.70000,2.400000e-04,3.300000e-04,-2.8000,-1.4000,3.2000,-2.9000,-1.3000,3.1000
0.0000,0,1,0,0,0.0000,0.0000,0.1973,0.5102,1867.8506000,9141.6220000,3361.50,1,94,1,0.00000,290.739440,38.414139,13.391,14.106,13.314,13.085,12.951,11.908,11.429,11.339,0.000,19.382629822,38.41413823,0.02210,-0.00640,1.000000e-03,-2.000000e-03,0.0030,0.0050,0.0060,0.0030,0.0230,0.0230
0.0000,0,1,0,0,0.0000,0.0000,0.3020,0.3190,968.0033600,5111.8540000,2003.10,1,73,1,0.00010,291.386230,38.491470,15.291,15.746,15.256,15.097,15.036,14.209,13.839,13.753,0.000,19.425745519,38.49145020,-0.13450,-0.07130,-4.000000e-03,-9.000000e-03,-0.0010,0.0070,0.0070,-0.0500,-0.1230,0.1330
0.0040,0,0,1,0,0.0000,0.0000,0.2650,0.3975,3.7718709,12.8610930,23.30,1,2404,1,0.98780,291.866550,38.409081,13.755,14.392,13.713,13.482,13.317,12.285,11.868,11.772,0.000,19.457611000,38.41243000,-6.73000,12.04000,3.580000e-04,-6.520000e-04,,,,,,
0.0000,0,1,0,0,0.0000,0.0000,0.3032,0.3147,4594.7153000,26435.9450000,732.50,1,0,1,-1.00000,292.837590,39.933830,13.501,13.903,13.464,13.328,13.278,12.537,12.270,12.236,,19.522504918,39.93379188,-0.07378,-0.13725,8.000000e-04,,-0.0100,-0.0170,0.0200,-0.0130,-0.1250,0.1260
0.0000,0,1,0,0,0.0000,0.0000,0.2949,0.3354,755.3856000,9342.3620000,454.10,1,1122,1,0.00000,293.121610,39.975552,13.988,14.520,13.927,13.760,13.686,12.802,12.507,12.405,,,,,,,,-0.3330,-0.2900,0.4420,-0.2670,-0.2590,0.3720
0.0000,0,1,0,0,0.0000,0.0000,0.3029,0.3026,467.6461000,3631.6620000,696.50,1,213,1,0.00000,293.279690,39.915760,14.355,14.745,14.324,14.188,14.132,13.315,13.052,13.043,0.000,19.551978674,39.91578172,-0.00110,0.07820,5.000000e-04,-1.800000e-03,0.0050,0.0000,0.0050,0.0500,-0.0160,0.0530
0.0000,0,1,0,0,0.0000,0.0000,0.1914,0.5167,11098.1940000,42138.4340000,4578.30,1,0,1,-1.00000,295.076630,39.958279,12.450,13.202,12.398,12.269,12.210,11.320,11.051,11.004,,19.671774003,39.95827090,-0.08265,-0.03276,,,-0.0160,0.0040,0.0160,-0.0670,-0.0520,0.0840
0.0000,0,1,0,0,0.0000,0.0000,0.3299,0.2374,612.7132600,7336.0117000,967.70,1,875,1,-1.00000,295.834010,39.952259,11.108,11.316,11.039,11.108,11.135,10.351,10.282,10.264,,,,,,,,0.0770,-0.3700,0.3800,0.0670,-0.1800,0.1900
